_,Id,Order,Order.SaleNo__c,Order.OrderNo__c,Product2Id,IsDeleted,OrderId,PricebookEntryId,OriginalOrderItemId,AvailableQuantity,Quantity,UnitPrice,ListPrice,TotalPrice,ServiceDate,EndDate,Description,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,OrderItemNumber,OrderId__c,OrderSeqNo__c,SaleSeqNo__c,Status__c,DeleteDateTime__c,OrderItemNo__c,SaleItemNo__c,IsExclude__c,DiscountRate__c,NetSalesUnitPrice__c,StoreName__c,TotalAmount__c,OriginalOrderItemId__c,Field1__c
[OrderItem],802TJ00000QzFMWYA3,[Order],SAL202308010149,,01tJO000008R0VVYA0,False,801TJ00000oJmsyYAC,01uJO000001QzqOYAS,,1,1,0,7360000,0,,,,2026-04-19T15:19:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:19:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:19:35.000+0000,2189738,801TJ00000oIV2vYAG,,1,,,,SAL202308010149-1,False,,,롯데노원점,0,,0
[OrderItem],802TJ00000QzEuXYAV,[Order],SAL202308160221,,01tJO000008R7FRYA0,False,801TJ00000oJzfQYAS,01uJO000001R87aYAC,,1,1,2720000,4440000,2720000,,,,2026-04-19T15:19:18.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:19:18.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:19:18.000+0000,2188365,801TJ00000oIVEOYA4,,1,,,,SAL202308160221-1,False,,,롯데청량리점,2720000,,0
[OrderItem],802TJ00000QzQAtYAN,[Order],SAL202307010090,,01tJO000008R8ouYAC,False,801TJ00000oKkWkYAK,01uJO000001RDr6YAG,,1,1,1800000,4920000,1800000,,,,2026-04-19T15:27:48.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:27:48.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:27:48.000+0000,2228674,801TJ00000oIVKfYAO,,2,,,,SAL202307010090-2,False,,,롯데청량리점,5400000,,0
[OrderItem],802TJ00000QzSoQYAV,[Order],SAL202307011815,,01tJO000008R8ouYAC,False,801TJ00000oKJkBYAW,01uJO000001RDr6YAG,,1,1,1800000,4920000,1800000,,,,2026-04-19T15:29:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:35.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:35.000+0000,2238713,801TJ00000oIVKfYAO,,2,,,,SAL202307011815-2,False,,,롯데청량리점,5400000,,0
[OrderItem],802TJ00000QzS25YAF,[Order],SAL202304170153,,01tJO000008R0VVYA0,False,801TJ00000oKdOJYA0,01uJO000001QzqOYAS,,1,1,10000,7360000,10000,,,,2026-04-19T15:29:05.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:05.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:29:05.000+0000,2235809,801TJ00000oIWFDYA4,,1,,,,SAL202304170153-1,False,,,신세계아울렛제주점,10000,,0
[OrderItem],802TJ00000R0BHDYA3,[Order],SAL202410160461,,01tJO000008R5oBYAS,False,801TJ00000oKedzYAC,01uJO000001R6gKYAS,,2,2,3950000,9570000,7900000,,,,2026-04-19T16:06:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:06:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:06:54.000+0000,2397781,801TJ00000oIX5RYAW,,1,,,,SAL202410160461-1,False,,,신세계아울렛제주점,10815000,,0
[OrderItem],802TJ00000R0BHEYA3,[Order],SAL202410160461,,01tJO000008R8ARYA0,False,801TJ00000oKedzYAC,01uJO000001R8pgYAC,,1,1,2915000,7290000,2915000,,,,2026-04-19T16:06:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:06:54.000+0000,005TJ00000B2qU2YAJ,2026-04-19T16:06:54.000+0000,2397782,801TJ00000oIX5RYAW,,2,,,,SAL202410160461-2,False,,,신세계아울렛제주점,10815000,,0
[OrderItem],802TJ00000QzglzYAB,[Order],SAL202407190349,,01tJO000008R07GYAS,False,801TJ00000oKhLCYA0,01uJO000001Qz8nYAC,,1,1,3512000,11000000,3512000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291137,801TJ00000oIXn4YAG,,1,,,,SAL202407190349-1,False,,,롯데노원점,6088000,,0
[OrderItem],802TJ00000Qzgm0YAB,[Order],SAL202407190349,,01tJO000008QyxqYAC,False,801TJ00000oKhLCYA0,01uJO000001R3APYA0,,1,1,1784000,3160000,1784000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291138,801TJ00000oIXn4YAG,,2,,,,SAL202407190349-2,False,,,롯데노원점,6088000,,0
[OrderItem],802TJ00000Qzgm1YAB,[Order],SAL202407190349,,01tJO000008R4ewYAC,False,801TJ00000oKhLCYA0,01uJO000001R9UEYA0,,1,1,336000,1120000,336000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291139,801TJ00000oIXn4YAG,,3,,,,SAL202407190349-3,False,,,롯데노원점,6088000,,0
[OrderItem],802TJ00000Qzgm2YAB,[Order],SAL202407190349,,01tJO000008R7pRYAS,False,801TJ00000oKhLCYA0,01uJO000001RBYyYAO,,1,1,456000,740000,456000,,,,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,005TJ00000B2qU2YAJ,2026-04-19T15:42:14.000+0000,2291140,801TJ00000oIXn4YAG,,4,,,,SAL202407190349-4,False,,,롯데노원점,6088000,,0
[Order],801JO00000HwMWhYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWiYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWjYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWkYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWlYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWmYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWnYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWoYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWpYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWqYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWrYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWsYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWtYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWuYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWvYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWwYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWxYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWyYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMWzYAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX0YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX1YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX2YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX3YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX4YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX5YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX6YAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX7YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX8YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMX9YAN,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXAYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXBYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXCYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXDYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXEYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXFYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXGYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXHYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXIYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXJYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXKYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXLYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXMYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXNYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXOYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXPYA3,orderSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXQYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXRYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXSYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXTYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXUYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXVYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXWYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXXYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXYYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXZYA3,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXaYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXbYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXcYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXdYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXeYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXfYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXgYAN,saleDeleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXhYAN,saleDeleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXiYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXjYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXkYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXlYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXmYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXnYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXoYAN,saleDeleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXpYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXqYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXrYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXsYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXtYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXuYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXvYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXwYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXxYAN,saleSuccess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[Order],801JO00000HwMXyYAN,saleDeleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
